SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,charges_ratio,service_count,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_48+,customerID
0,47,110.85,5275.8,1,0.021011031502331398,8,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,4789-KWMXN
0,8,20.15,165.5,0,0.12175226586102718,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0224-NIJLP
0,18,20.05,358.5,0,0.055927475592747564,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,7542-CYDDM
0,72,91.95,6614.9,0,0.01390043689247003,9,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,4718-WXBGI
0,1,80.5,80.5,1,1.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2867-UIMSS
1,42,55.65,2421.75,0,0.022979250541963456,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8495-PRWFH
1,18,74.7,1294.6,0,0.05770122045419435,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0439-IFYUN
0,13,104.15,1299.1,0,0.08017088753752599,7,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,5716-LIBJC
0,68,83.65,5733.4,0,0.014589946628527577,5,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2868-LLSKM
0,4,72.2,305.55,1,0.2362952053673703,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8111-RKSPX
0,69,110.05,7430.75,0,0.014810079736231201,8,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,2988-QRAJY
0,17,51.5,900.5,1,0.05719044975013881,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1585-MQSSU
0,25,25.5,630.6,0,0.040437678401522355,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0071-NDAFP
1,43,89.55,3856.75,1,0.023219031568030075,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2856-NNASM
0,59,19.5,1222.65,0,0.01594896331738437,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,7328-ZJAJO
1,5,80.7,374.8,0,0.21531483457844183,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6458-CYIDZ
0,21,77.5,1625.0,1,0.047692307692307694,7,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,8559-CIZFV
0,69,105.1,7234.8,0,0.014527008348537623,8,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1090-PYKCI
0,13,25.15,331.85,0,0.07578725327708301,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3058-WQDRE
0,42,95.25,3959.35,1,0.024056979049591472,6,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7547-EKNFS
0,52,95.65,5088.4,0,0.018797657416869746,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,2279-AXJJK
1,46,85.0,3969.4,1,0.02141381569002872,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6769-DYBQN
0,61,80.8,4860.85,0,0.01662260715718444,8,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0909-SELIE
0,29,24.85,788.05,0,0.03153353213628577,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3417-TSCIC
0,25,54.75,1266.35,0,0.043234492833734754,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1042-HFUCW
0,5,85.75,470.95,1,0.1820787769402272,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4439-JMPMT
0,15,50.75,688.2,0,0.07374309793664632,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,6537-OTKMY
0,19,20.15,387.7,0,0.051973175135413975,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,8999-EXMNO
0,44,20.05,845.25,0,0.023720792664892045,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,6725-TPKJO
1,6,98.25,560.6,1,0.17525865144488048,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2446-BEGGB
0,58,71.6,4230.25,0,0.016925713610306717,7,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,7162-WPHPM
0,62,81.45,4983.05,0,0.016345410943097098,4,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1599-MMYRQ
0,70,58.4,4113.15,0,0.014198363784447443,6,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,8821-KVZKQ
1,1,25.7,25.7,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1496-GGSUK
0,10,53.7,521.0,0,0.10307101727447217,6,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,6434-TTGJP
0,26,19.6,471.85,0,0.04153862456289075,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0042-JVWOJ
0,66,89.4,5976.9,0,0.014957586708828994,5,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0130-SXOUN
0,7,69.0,506.9,1,0.13612152298283686,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2575-GFSOE
0,51,84.2,4299.75,0,0.019582533868248153,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2330-PQGDQ
0,72,106.1,7548.6,0,0.014055586466364622,8,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1452-UZOSF
0,65,25.75,1654.75,0,0.015561263030669285,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2097-YVPKN
0,2,46.05,80.35,1,0.5731176104542626,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842-JTCCU
0,70,64.95,4551.5,0,0.014270020872239922,6,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8597-CTXVJ
0,72,85.45,6227.5,0,0.0137213970293055,8,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,6631-HMANX
0,1,20.05,20.05,0,1.0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,9962-BFPDU
1,1,76.4,76.4,1,1.0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3296-SILRA
0,5,100.5,514.0,1,0.19552529182879377,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,9681-OXGVC
0,3,20.7,57.5,0,0.36,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6394-HHHZM
0,58,25.3,1474.35,0,0.017160104452809716,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,5995-LFTLE
1,22,40.05,880.2,1,0.04550102249488752,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5180-UCIIQ
1,33,100.6,3270.25,0,0.030762174145707512,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1932-UEDCX
0,1,69.95,69.95,1,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7153-OANIO
1,54,74.0,3919.15,0,0.01888164525471084,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5188-HGMLP
0,72,99.4,7285.7,0,0.013643164006203934,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0665-XHDJU
0,1,93.3,93.3,1,1.0,5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,6521-YYTYI
0,3,49.15,169.05,1,0.2907423839100857,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8878-HMWBV
0,72,107.45,7658.3,0,0.014030528968570048,8,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,8265-HKSOW
0,72,83.6,5959.3,0,0.01402849327941201,8,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,3544-FBCAS
1,54,99.05,5295.7,0,0.018703854070283438,6,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,5331-RGMTT
0,59,80.1,4693.2,0,0.01706724622858604,7,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,4759-PXTAN
0,54,65.3,3512.9,0,0.0185886304762447,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,7054-DMVAS
0,60,89.55,5231.2,0,0.017118443187031655,5,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,3428-MMGUB
0,60,60.8,3603.45,0,0.016872719199655887,6,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,6549-BTYPG
0,3,74.5,217.45,0,0.3426074959760865,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7823-JSOAG
0,69,99.15,6875.35,0,0.014421084017540926,6,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3705-RHRFR
0,1,19.25,19.25,0,1.0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,9374-YOLBJ
0,50,39.45,2021.35,0,0.01951665965814926,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,9074-KGVOX
0,56,44.85,2564.95,0,0.017485720969219673,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,6128-DAFVY
0,60,97.2,5611.75,0,0.01732080010691852,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,9933-QRGTX
1,69,110.55,7610.1,0,0.014526747348917884,8,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,4476-OSWTN
0,1,35.05,35.05,1,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3751-KTZEL
1,1,73.0,73.0,1,1.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1977-STDKI
0,3,19.9,45.75,0,0.4349726775956284,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,5066-GFJMM
0,60,76.95,4543.95,0,0.016934605354372297,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2661-GKBTK
0,13,35.4,450.4,0,0.07859680284191829,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0458-HEUZG
0,62,20.45,1297.35,0,0.015762901298801403,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,7268-WNTCP
0,45,96.75,4442.75,0,0.021777052501266107,6,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0824-VWDPO
0,25,54.2,1423.15,0,0.038084530794364614,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,8409-WQJUX
0,44,100.1,4378.35,0,0.022862493861842928,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2578-JQPHZ
0,2,45.25,74.2,0,0.6098382749326146,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3278-FSIXX
1,33,83.85,2716.3,1,0.030869197069543126,5,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5813-UECBU
0,1,70.1,70.1,1,1.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0328-GRPMV
0,22,20.85,450.65,0,0.04626650393875514,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,9746-UGFAC
0,35,33.45,1175.85,0,0.028447506059446362,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2946-KIQSP
0,29,20.2,558.8,0,0.03614889047959914,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0625-AFOHS
1,27,85.9,2220.1,0,0.03869195081302645,5,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6726-WEXXK
0,54,61.0,3283.05,0,0.01858028357777067,5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,4636-OLWOE
1,2,70.65,142.35,1,0.4963119072708114,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4342-HENTK
0,57,86.9,4939.25,0,0.01759376423546085,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,4685-ERGHK
0,62,69.4,4237.5,0,0.016377581120943955,7,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0885-HMGPY
0,15,20.35,335.95,0,0.06057449025152553,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,5003-OKNNK
0,2,20.35,33.2,1,0.6129518072289156,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4195-SMMNX
0,70,104.3,7188.5,0,0.014509285664603185,7,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,7208-PSIHR
0,21,44.95,926.25,0,0.04852901484480432,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4012-ZTHBR
0,23,49.45,1119.35,0,0.04417742439808818,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0489-WMEMG
0,6,20.6,116.6,0,0.17667238421955406,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7435-ZNUYY
0,4,19.55,68.8,0,0.28415697674418605,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1354-YZFNB
0,3,99.0,287.4,1,0.3444676409185804,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6956-SMUCM
0,23,93.5,2341.55,0,0.039930815058401486,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2985-FMWYF
0,26,54.55,1362.85,0,0.04002641523278424,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,2812-ENYMO
0,8,20.05,163.6,0,0.12255501222493888,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2717-HVIZY
0,26,83.95,2254.2,1,0.03724159346996718,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3223-WZWJM
0,2,79.45,145.15,0,0.5473647950396142,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3422-GALYP
0,67,116.2,7752.3,1,0.01498910000902958,9,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,9053-JZFKV
0,71,93.7,6585.35,1,0.014228552772441859,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,2530-ENDWQ
0,59,79.85,4786.1,0,0.016683729968032426,8,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2890-WFBHU
0,39,100.0,3835.55,0,0.02607188017363872,6,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0327-WFZSY
0,21,19.6,397.0,0,0.049370277078085646,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,7977-HXJKU
0,1,19.7,19.7,1,1.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6615-ZGEDR
0,48,20.2,1027.25,0,0.019664151861766854,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,7033-CLAMM
1,31,50.4,1580.1,0,0.03189671539775964,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,4023-RTIQM
0,64,113.35,7222.75,0,0.015693468554221036,9,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0864-FVJNJ
0,46,80.0,3769.7,0,0.02122184789240523,4,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7356-IWLFW
0,52,80.95,4233.95,0,0.019119262154725494,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,9541-PWTWO
0,67,24.9,1680.25,0,0.014819223329861627,2,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,3967-VQOGC
1,67,54.9,3725.5,0,0.014736277009797343,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7872-RDDLZ
0,5,75.55,413.65,1,0.1826423304726218,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9250-WYPLL
0,71,109.25,7707.7,0,0.014174137550760928,8,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,6308-CQRBU
0,9,77.65,714.15,1,0.1087306588251768,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2754-XBHTB
1,26,95.0,2497.2,1,0.038042607720647124,6,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1597-LHYNC
0,71,116.3,8309.55,0,0.013995944425390065,9,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0186-CAERR
0,32,19.9,601.55,0,0.03308120688222093,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3043-SUDUA
0,2,70.35,139.25,0,0.5052064631956912,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5442-BHQNG
0,71,25.6,1888.25,0,0.01355752681053886,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2169-RRLFW
0,60,44.45,2773.9,0,0.016024370020548687,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,5872-OEQNH
1,55,100.15,5409.75,0,0.018512870280512038,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,3162-KKZXO
0,54,105.4,5643.4,1,0.01867668426834887,7,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,7055-VKGDA
0,2,95.85,197.7,1,0.48482549317147194,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0754-UKWQP
0,6,73.85,401.3,0,0.18402691253426362,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8873-GLDMH
0,48,70.1,3238.4,0,0.021646492094861657,6,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,5696-JVVQY
0,63,25.25,1573.05,0,0.016051619465369822,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8946-BFWSG
0,1,79.15,79.15,1,1.0,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7493-TPUWZ
0,12,21.05,235.8,0,0.08927056827820186,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0547-HURJB
1,54,24.95,1364.75,0,0.018281736581791535,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8904-OPDCK
0,30,64.5,1985.15,0,0.03249124751278241,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,8845-LWKGE
0,30,19.65,655.85,1,0.02996111915834413,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1577-HKTFG
0,4,79.0,303.15,1,0.26059706415965694,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8752-STIVR
0,40,105.95,4335.2,0,0.02443947222734822,7,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0691-NIKRI
0,9,75.85,647.5,0,0.11714285714285713,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5022-JNQEQ
0,17,91.85,1574.45,1,0.05833783225888405,5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4558-FANTW
0,62,43.6,2748.7,0,0.015862043875286502,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3249-VHRIP
0,28,91.25,2483.65,0,0.036740281440621664,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,3736-BLEPA
0,70,89.75,6367.2,0,0.014095677848976003,9,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4701-LKOZD
0,46,104.4,4904.2,0,0.021287875698380983,7,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,6603-QWSPR
0,23,90.15,2044.95,0,0.044084207437834665,5,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,9921-QFQUL
0,47,40.3,1794.8,0,0.022453755293068863,4,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1929-ZCBHE
0,68,105.25,7173.15,0,0.014672772770679549,7,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,4378-MYPGO
